notice_title,notice_type,project_code,publish_time,admin_region,buyer_name,buyer_address,buyer_contact,agent_name,agent_address,agent_contact,attach_file_names,attach_json,notice_url,crawl_time,purchase_method,budget,budget_source,terminate_reason,change_item,win_total_amount,judge_experts,agent_service_fee,win_supplier,proposed_supplier,single_source_reason,publicity_period,open_bid_time,contact_name,contact_tel
德州市消防救援支队会议室LED大屏采购项目询价公告,询价公告,SDJR-2026-0901,2026年09月07日 17:04,市辖区,德州市消防救援支队,德州市经济开发区广川大道2000号,李先生  0534-8102035,山东金润建设咨询有限公司,德州市经济开发区长河大道1515号夏威夷综合楼19层,王经理    电话：13969268519,附件.doc,"[{""attach_name"": ""附件.doc"", ""attach_url"": ""https://download.ccgp.gov.cn/oss/download?uuid=BC0D34FAF75F1D07B8EDB414786312""}]",https://www.ccgp.gov.cn/cggg/zygg/xjgg/./202609/t20260907_27280489.htm,2026-09-09 16:21:07,,25.2021,table,,,,,,,,,,,王经理,13969268519
安徽省某单位工会员工2026年度中秋节慰问礼包采购项目询价公告询价公告,询价公告,,2026年09月07日 16:47,安徽省,SPD-23,安徽省合肥市庐阳区沿河西路238号,鲁工13900550076,详见公告正文,详见公告正文,详见公告正文,"响应文件模板.docx,安徽省某单位工会员工2026年度中秋节慰问礼包采购项目询价公告9.7(1)+(2).docx","[{""attach_name"": ""响应文件模板.docx"", ""attach_url"": ""https://download.ccgp.gov.cn/oss/download?uuid=9E2FB8EFC85A2DCA1B33E0CDBC1BAB""}, {""attach_name"": ""安徽省某单位工会员工2026年度中秋节慰问礼包采购项目询价公告9.7(1)+(2).docx"", ""attach_url"": ""https://download.ccgp.gov.cn/oss/download?uuid=6F7E9035514CA3C122FB9373814836""}]",https://www.ccgp.gov.cn/cggg/zygg/xjgg/./202609/t20260907_27280000.htm,2026-09-09 16:21:07,,12.95,table,,,,,,,,,,,王先生,13900550027
三明海关综合技术服务中心2026年纯水机设备采购项目（二次）询价公告,询价公告,RRZB2026[XJ]050-12、请供应商在转账或电汇的凭证上务必按照以下格式注明，以便核对：“,2026年09月07日 11:43,三明市,三明海关综合技术服务中心,福建省三明市三元区东乾路15号,陈女士0598-8807815,福建人人招标代理有限公司,福建省三明市三元区东乾路186号（国能大厦）十八层1号、5号,小雷、小张、小陈0598-8263999,,,https://www.ccgp.gov.cn/cggg/zygg/xjgg/./202609/t20260907_27276890.htm,2026-09-09 16:21:07,,11.2,table,,,,,,,,,,,小雷,0598-8263999
国家体育总局训练局空调机及配件（询价）采购项目需求公告,项目需求公告,,2026年09月07日 10:00,北京市,国家体育总局训练局,北京市东城区体育馆路甲2号,87183275,中央国家机关政府采购中心,北京市西城区西直门内大街西章胡同9号院,详见http://www.zycg.gov.cn/home/contactus,DZXJ260714610031320国家体育总局训练局空调机及配件（询价）采购项目电子询价通知书.pdf,"[{""attach_name"": ""DZXJ260714610031320国家体育总局训练局空调机及配件（询价）采购项目电子询价通知书.pdf"", ""attach_url"": ""https://download.ccgp.gov.cn/oss/download?uuid=a25f21a7-2d10-4bdd-99f3-c305ed""}]",https://www.ccgp.gov.cn/cggg/zygg/xjgg/./202609/t20260907_27275983.htm,2026-09-09 16:21:07,,7.0,table,,,,,,,,,,,韩冰,87183275
LSLAB复印机及配件（询价）采购项目需求公告,项目需求公告,,2026年09月07日 10:00,山东省,采购人LSLAB,山东省青岛市即墨区鳌山卫问海中路168号,0532-83590559,中央国家机关政府采购中心,北京市西城区西直门内大街西章胡同9号院,详见http://www.zycg.gov.cn/home/contactus,DZXJ260813610229320LSLAB复印机及配件（询价）采购项目电子询价通知书.pdf,"[{""attach_name"": ""DZXJ260813610229320LSLAB复印机及配件（询价）采购项目电子询价通知书.pdf"", ""attach_url"": ""https://download.ccgp.gov.cn/oss/download?uuid=1a054723-51e6-4002-83f0-945667""}]",https://www.ccgp.gov.cn/cggg/zygg/xjgg/./202609/t20260907_27275982.htm,2026-09-09 16:21:08,,3.5,table,,,,,,,,,,,姜老师,0532-83590559
工业和信息化部电子第五研究所服务器（询价）采购项目需求公告,项目需求公告,,2026年09月07日 10:00,广东省,工业和信息化部电子第五研究所,广州市增城区朱村大道西78号,020-87236522,中央国家机关政府采购中心,北京市西城区西直门内大街西章胡同9号院,详见http://www.zycg.gov.cn/home/contactus,DZXJ260827010213620工业和信息化部电子第五研究所服务器（询价）采购项目电子询价通知书.pdf,"[{""attach_name"": ""DZXJ260827010213620工业和信息化部电子第五研究所服务器（询价）采购项目电子询价通知书.pdf"", ""attach_url"": ""https://download.ccgp.gov.cn/oss/download?uuid=f4142f67-0e48-471d-8863-1ee12d""}]",https://www.ccgp.gov.cn/cggg/zygg/xjgg/./202609/t20260907_27275970.htm,2026-09-09 16:21:08,,50.0,table,,,,,,,,,,,宋文强,020-87236522
国家金融监督管理总局黄南监管分局计算机网络设备(询价）采购项目需求公告,项目需求公告,,2026年09月07日 10:00,青海省,国家金融监督管理总局黄南监管分局,青海省黄南州同仁市隆务镇康乐北黄南银监局,0973-8727704,中央国家机关政府采购中心,北京市西城区西直门内大街西章胡同9号院,详见http://www.zycg.gov.cn/home/contactus,DZXJ260825810012520国家金融监督管理总局黄南监管分局计算机网络设备(询价）采购项目电子询价通知书.pdf,"[{""attach_name"": ""DZXJ260825810012520国家金融监督管理总局黄南监管分局计算机网络设备(询价）采购项目电子询价通知书.pdf"", ""attach_url"": ""https://download.ccgp.gov.cn/oss/download?uuid=f5fc11a0-fab3-47bc-be23-ef8534""}]",https://www.ccgp.gov.cn/cggg/zygg/xjgg/./202609/t20260907_27275979.htm,2026-09-09 16:21:08,,0.6,table,,,,,,,,,,,白玛央宗,0973-8727704
中华人民共和国内蒙古出入境边防检查总站计算机网络设备(询价）采购项目需求公告,项目需求公告,,2026年09月07日 10:00,内蒙古自治区,中华人民共和国内蒙古出入境边防检查总站,内蒙古呼和浩特市赛罕区阿拉坦大街59号,0471-6514433,中央国家机关政府采购中心,北京市西城区西直门内大街西章胡同9号院,详见http://www.zycg.gov.cn/home/contactus,DZXJ260807010114420中华人民共和国内蒙古出入境边防检查总站计算机网络设备(询价）采购项目电子询价通知书.pdf,"[{""attach_name"": ""DZXJ260807010114420中华人民共和国内蒙古出入境边防检查总站计算机网络设备(询价）采购项目电子询价通知书.pdf"", ""attach_url"": ""https://download.ccgp.gov.cn/oss/download?uuid=be0ebf76-eb17-45bc-9295-2179f9""}]",https://www.ccgp.gov.cn/cggg/zygg/xjgg/./202609/t20260907_27275978.htm,2026-09-09 16:21:08,,166.4325,table,,,,,,,,,,,杨森晖,0471-6514433
国家金融监督管理总局黄南监管分局视频会议系统及会议室音频系统（询价）采购项目需求公告,项目需求公告,,2026年09月07日 10:00,青海省,国家金融监督管理总局黄南监管分局,青海省黄南州同仁市隆务镇康乐北黄南银监局,0973-8727704,中央国家机关政府采购中心,北京市西城区西直门内大街西章胡同9号院,详见http://www.zycg.gov.cn/home/contactus,DZXJ260821410052520国家金融监督管理总局黄南监管分局视频会议系统及会议室音频系统（询价）采购项目电子询价通知书.pdf,"[{""attach_name"": ""DZXJ260821410052520国家金融监督管理总局黄南监管分局视频会议系统及会议室音频系统（询价）采购项目电子询价通知书.pdf"", ""attach_url"": ""https://download.ccgp.gov.cn/oss/download?uuid=fcf3c56c-93a2-4803-8b91-7c1a45""}]",https://www.ccgp.gov.cn/cggg/zygg/xjgg/./202609/t20260907_27275977.htm,2026-09-09 16:21:08,,13.0,table,,,,,,,,,,,白玛央宗,0973-8727704
青岛市气象综合保障中心（青岛市气象数据中心）计算机网络设备(询价）采购项目需求公告,项目需求公告,,2026年09月07日 10:00,山东省,青岛市气象综合保障中心（青岛市气象数据中心）,青岛市市南区伏龙山4号,0532-82798309,中央国家机关政府采购中心,北京市西城区西直门内大街西章胡同9号院,详见http://www.zycg.gov.cn/home/contactus,DZXJ260811410149120青岛市气象综合保障中心（青岛市气象数据中心）计算机网络设备(询价）采购项目电子询价通知书.pdf,"[{""attach_name"": ""DZXJ260811410149120青岛市气象综合保障中心（青岛市气象数据中心）计算机网络设备(询价）采购项目电子询价通知书.pdf"", ""attach_url"": ""https://download.ccgp.gov.cn/oss/download?uuid=de8af425-602b-46ae-a90e-190398""}]",https://www.ccgp.gov.cn/cggg/zygg/xjgg/./202609/t20260907_27275968.htm,2026-09-09 16:21:08,,34.7,table,,,,,,,,,,,青岛市气象综合保障中心,0532-82798309
中华人民共和国内蒙古出入境边防检查总站视频会议系统及会议室音频系统（询价）采购项目需求公告,项目需求公告,,2026年09月07日 10:00,内蒙古自治区,中华人民共和国内蒙古出入境边防检查总站,内蒙古呼和浩特赛罕区阿拉坦大街59号,0471-6514433,中央国家机关政府采购中心,北京市西城区西直门内大街西章胡同9号院,详见http://www.zycg.gov.cn/home/contactus,DZXJ260826910144420中华人民共和国内蒙古出入境边防检查总站视频会议系统及会议室音频系统（询价）采购项目电子询价通知书.pdf,"[{""attach_name"": ""DZXJ260826910144420中华人民共和国内蒙古出入境边防检查总站视频会议系统及会议室音频系统（询价）采购项目电子询价通知书.pdf"", ""attach_url"": ""https://download.ccgp.gov.cn/oss/download?uuid=4355c3af-74b1-4733-974d-97a58e""}]",https://www.ccgp.gov.cn/cggg/zygg/xjgg/./202609/t20260907_27275967.htm,2026-09-09 16:21:08,,56.5,table,,,,,,,,,,,杨森晖,0471-6514433
云南省消防救援总队训练与战勤保障支队计算机网络设备(询价）采购项目需求公告,项目需求公告,,2026年09月07日 10:00,云南省,云南省消防救援总队训练与战勤保障支队,云南省昆明市官渡区小石坝训练与战勤保障支,0871-63559957,中央国家机关政府采购中心,北京市西城区西直门内大街西章胡同9号院,详见http://www.zycg.gov.cn/home/contactus,DZXJ260901510241520云南省消防救援总队训练与战勤保障支队计算机网络设备(询价）采购项目电子询价通知书.pdf,"[{""attach_name"": ""DZXJ260901510241520云南省消防救援总队训练与战勤保障支队计算机网络设备(询价）采购项目电子询价通知书.pdf"", ""attach_url"": ""https://download.ccgp.gov.cn/oss/download?uuid=fb8a1884-3535-41f5-aa46-10af53""}]",https://www.ccgp.gov.cn/cggg/zygg/xjgg/./202609/t20260907_27275966.htm,2026-09-09 16:21:08,,7.5,table,,,,,,,,,,,云南省消防救援总队训练与战勤保障支队,0871-63559957
海南省消防救援总队训练和战勤保障支队视频会议系统及会议室音频系统（询价）采购项目需求公告,项目需求公告,,2026年09月07日 10:00,海南省,海南省消防救援总队训练和战勤保障支队,海南省海口市龙华区迎宾大道67号,0898-65903119,中央国家机关政府采购中心,北京市西城区西直门内大街西章胡同9号院,详见http://www.zycg.gov.cn/home/contactus,DZXJ260831410034220海南省消防救援总队训练和战勤保障支队视频会议系统及会议室音频系统（询价）采购项目电子询价通知书.pdf,"[{""attach_name"": ""DZXJ260831410034220海南省消防救援总队训练和战勤保障支队视频会议系统及会议室音频系统（询价）采购项目电子询价通知书.pdf"", ""attach_url"": ""https://download.ccgp.gov.cn/oss/download?uuid=3988f728-b2c3-4794-8b92-1fdf87""}]",https://www.ccgp.gov.cn/cggg/zygg/xjgg/./202609/t20260907_27275974.htm,2026-09-09 16:21:08,,14.73899,table,,,,,,,,,,,马冰熙,0898-65903119
山南边境管理支队服务器（询价）采购项目需求公告,项目需求公告,,2026年09月07日 09:55,西藏自治区,山南边境管理支队,西藏山南市乃东区三湘大道山南边境管理支队,0893-7968021,中央国家机关政府采购中心,北京市西城区西直门内大街西章胡同9号院,详见http://www.zycg.gov.cn/home/contactus,DZXJ260820310233220山南边境管理支队服务器（询价）采购项目电子询价通知书.pdf,"[{""attach_name"": ""DZXJ260820310233220山南边境管理支队服务器（询价）采购项目电子询价通知书.pdf"", ""attach_url"": ""https://download.ccgp.gov.cn/oss/download?uuid=7c73ba5e-7b22-4a3c-9058-29fe50""}]",https://www.ccgp.gov.cn/cggg/zygg/xjgg/./202609/t20260907_27275929.htm,2026-09-09 16:21:08,,25.0,table,,,,,,,,,,,曹浩轩,0893-7968021
蚌埠市消防救援支队计算机网络设备(询价）采购项目需求公告,项目需求公告,,2026年09月07日 09:55,安徽省,蚌埠市消防救援支队,安徽省蚌埠市蚌山区东海大道3158号,0552-2866000,中央国家机关政府采购中心,北京市西城区西直门内大街西章胡同9号院,详见http://www.zycg.gov.cn/home/contactus,DZXJ260730210029520蚌埠市消防救援支队计算机网络设备(询价）采购项目电子询价通知书.pdf,"[{""attach_name"": ""DZXJ260730210029520蚌埠市消防救援支队计算机网络设备(询价）采购项目电子询价通知书.pdf"", ""attach_url"": ""https://download.ccgp.gov.cn/oss/download?uuid=d9129c36-1cca-469a-bdff-874457""}]",https://www.ccgp.gov.cn/cggg/zygg/xjgg/./202609/t20260907_27275938.htm,2026-09-09 16:21:08,,77.1949,table,,,,,,,,,,,王涛,0552-2866000
中国人民银行包头市分行计算机网络设备(询价）采购项目需求公告,项目需求公告,,2026年09月07日 09:55,内蒙古自治区,中国人民银行包头市分行,内蒙古自治区包头市青山区钢铁大街50号,0472-5173275,中央国家机关政府采购中心,北京市西城区西直门内大街西章胡同9号院,详见http://www.zycg.gov.cn/home/contactus,DZXJ260826910121520中国人民银行包头市分行计算机网络设备(询价）采购项目电子询价通知书.pdf,"[{""attach_name"": ""DZXJ260826910121520中国人民银行包头市分行计算机网络设备(询价）采购项目电子询价通知书.pdf"", ""attach_url"": ""https://download.ccgp.gov.cn/oss/download?uuid=8decab25-b286-4460-925f-93f447""}]",https://www.ccgp.gov.cn/cggg/zygg/xjgg/./202609/t20260907_27275928.htm,2026-09-09 16:21:08,,15.0,table,,,,,,,,,,,高元,0472-5173275
中华人民共和国重庆出入境边防检查总站服务器（询价）采购项目需求公告,项目需求公告,,2026年09月07日 09:55,重庆市,中华人民共和国重庆出入境边防检查总站,重庆市两江新区航宾大道67号,023-65593409,中央国家机关政府采购中心,北京市西城区西直门内大街西章胡同9号院,详见http://www.zycg.gov.cn/home/contactus,DZXJ260901510037320中华人民共和国重庆出入境边防检查总站服务器（询价）采购项目电子询价通知书.pdf,"[{""attach_name"": ""DZXJ260901510037320中华人民共和国重庆出入境边防检查总站服务器（询价）采购项目电子询价通知书.pdf"", ""attach_url"": ""https://download.ccgp.gov.cn/oss/download?uuid=1ce91546-8ac1-4056-8c00-18d026""}]",https://www.ccgp.gov.cn/cggg/zygg/xjgg/./202609/t20260907_27275937.htm,2026-09-09 16:21:08,,15.4,table,,,,,,,,,,,于钦,023-65593409
新华通讯社贵州分社视频会议系统及会议室音频系统（询价）采购项目需求公告,项目需求公告,,2026年09月07日 09:55,贵州省,新华通讯社贵州分社,贵州省贵阳市云岩区北京路19号,88667573,中央国家机关政府采购中心,北京市西城区西直门内大街西章胡同9号院,详见http://www.zycg.gov.cn/home/contactus,DZXJ260720210203620新华通讯社贵州分社视频会议系统及会议室音频系统（询价）采购项目电子询价通知书.pdf,"[{""attach_name"": ""DZXJ260720210203620新华通讯社贵州分社视频会议系统及会议室音频系统（询价）采购项目电子询价通知书.pdf"", ""attach_url"": ""https://download.ccgp.gov.cn/oss/download?uuid=7435662d-08d9-4b08-9342-298c54""}]",https://www.ccgp.gov.cn/cggg/zygg/xjgg/./202609/t20260907_27275936.htm,2026-09-09 16:21:08,,53.5225,table,,,,,,,,,,,申文,88667573
中国电子口岸数据中心杭州分中心服务器（询价）采购项目需求公告,项目需求公告,,2026年09月07日 09:55,浙江省,中国电子口岸数据中心杭州分中心,杭州市上城区富春路126号7楼,0571-81100980,中央国家机关政府采购中心,北京市西城区西直门内大街西章胡同9号院,详见http://www.zycg.gov.cn/home/contactus,DZXJ260622410163420中国电子口岸数据中心杭州分中心服务器（询价）采购项目电子询价通知书.pdf,"[{""attach_name"": ""DZXJ260622410163420中国电子口岸数据中心杭州分中心服务器（询价）采购项目电子询价通知书.pdf"", ""attach_url"": ""https://download.ccgp.gov.cn/oss/download?uuid=0f2e8189-13ab-4311-a2e2-a3160b""}]",https://www.ccgp.gov.cn/cggg/zygg/xjgg/./202609/t20260907_27275927.htm,2026-09-09 16:21:09,,12.0,table,,,,,,,,,,,付贤树,0571-81100980
临沂市消防救援支队计算机网络设备(询价）采购项目需求公告,项目需求公告,,2026年09月07日 09:55,山东省,临沂市消防救援支队,山东省临沂市兰山区柳青街道汶河路92号,0539-8965677,中央国家机关政府采购中心,北京市西城区西直门内大街西章胡同9号院,详见http://www.zycg.gov.cn/home/contactus,DZXJ260829210010820临沂市消防救援支队计算机网络设备(询价）采购项目电子询价通知书.pdf,"[{""attach_name"": ""DZXJ260829210010820临沂市消防救援支队计算机网络设备(询价）采购项目电子询价通知书.pdf"", ""attach_url"": ""https://download.ccgp.gov.cn/oss/download?uuid=594a62db-dae0-49cd-8df6-e6c954""}]",https://www.ccgp.gov.cn/cggg/zygg/xjgg/./202609/t20260907_27275926.htm,2026-09-09 16:21:09,,5.0,table,,,,,,,,,,,临沂市消防救援支队,0539-8965677
民政职业大学计算机网络设备(询价）采购项目需求公告,项目需求公告,,2026年09月07日 09:55,河北省,民政职业大学,北京市大兴区科苑东路1号院,80206954,中央国家机关政府采购中心,北京市西城区西直门内大街西章胡同9号院,详见http://www.zycg.gov.cn/home/contactus,DZXJ260806910076320民政职业大学计算机网络设备(询价）采购项目电子询价通知书.pdf,"[{""attach_name"": ""DZXJ260806910076320民政职业大学计算机网络设备(询价）采购项目电子询价通知书.pdf"", ""attach_url"": ""https://download.ccgp.gov.cn/oss/download?uuid=c744a337-e7d8-4b5b-88af-478908""}]",https://www.ccgp.gov.cn/cggg/zygg/xjgg/./202609/t20260907_27275935.htm,2026-09-09 16:21:09,,5.8736,table,,,,,,,,,,,杨老师,80206954
国家统计局吉林调查总队计算机网络设备(询价）采购项目需求公告,项目需求公告,,2026年09月07日 09:55,吉林省,国家统计局吉林调查总队,吉林省长春市朝阳区工农大路2958号,0431-85891857,中央国家机关政府采购中心,北京市西城区西直门内大街西章胡同9号院,详见http://www.zycg.gov.cn/home/contactus,DZXJ260805810073720国家统计局吉林调查总队计算机网络设备(询价）采购项目电子询价通知书.pdf,"[{""attach_name"": ""DZXJ260805810073720国家统计局吉林调查总队计算机网络设备(询价）采购项目电子询价通知书.pdf"", ""attach_url"": ""https://download.ccgp.gov.cn/oss/download?uuid=b9d404fa-8867-439f-a108-20a2ae""}]",https://www.ccgp.gov.cn/cggg/zygg/xjgg/./202609/t20260907_27275924.htm,2026-09-09 16:21:09,,41.0,table,,,,,,,,,,,高冬亮,0431-85891857
中国人民大学计算机网络设备(询价）采购项目需求公告,项目需求公告,,2026年09月07日 09:55,北京市,中国人民大学,北京市海淀区中关村大街59号,010-61521205,中央国家机关政府采购中心,北京市西城区西直门内大街西章胡同9号院,详见http://www.zycg.gov.cn/home/contactus,DZXJ260827010309520中国人民大学计算机网络设备(询价）采购项目电子询价通知书.pdf,"[{""attach_name"": ""DZXJ260827010309520中国人民大学计算机网络设备(询价）采购项目电子询价通知书.pdf"", ""attach_url"": ""https://download.ccgp.gov.cn/oss/download?uuid=0e24b86d-5524-4128-b20e-006012""}]",https://www.ccgp.gov.cn/cggg/zygg/xjgg/./202609/t20260907_27275933.htm,2026-09-09 16:21:09,,6.3,table,,,,,,,,,,,中国人民大学采购与招标管理中心,010-61521205
北京探矿工程研究所计算机网络设备(询价）采购项目需求公告,项目需求公告,,2026年09月07日 09:55,北京市,北京探矿工程研究所,北京海淀区学院路29号探工楼,010-82322695,中央国家机关政府采购中心,北京市西城区西直门内大街西章胡同9号院,详见http://www.zycg.gov.cn/home/contactus,DZXJ260831410078920北京探矿工程研究所计算机网络设备(询价）采购项目电子询价通知书.pdf,"[{""attach_name"": ""DZXJ260831410078920北京探矿工程研究所计算机网络设备(询价）采购项目电子询价通知书.pdf"", ""attach_url"": ""https://download.ccgp.gov.cn/oss/download?uuid=8749462d-0a1a-4304-93a3-cd947c""}]",https://www.ccgp.gov.cn/cggg/zygg/xjgg/./202609/t20260907_27275914.htm,2026-09-09 16:21:09,,16.82,table,,,,,,,,,,,于老师,010-82322695
