notice_title,notice_type,project_code,publish_time,admin_region,buyer_name,buyer_address,buyer_contact,agent_name,agent_address,agent_contact,attach_file_names,attach_json,notice_url,crawl_time,purchase_method,budget,budget_source,terminate_reason,change_item,win_total_amount,judge_experts,agent_service_fee,win_supplier,proposed_supplier,single_source_reason,publicity_period,open_bid_time,contact_name,contact_tel
中国人民银行吉林省分行慰问品配送服务采购项目更正公告,变更公告,GMGITC-JL-260812,2026年09月09日 15:45,吉林省,中国人民银行吉林省分行,长春市朝阳区新民大街1027号,宋女士、0431-88572107,国义招标股份有限公司,长春市朝阳区富强街399号,吴思远、0431-80531173,,,https://www.ccgp.gov.cn/cggg/zygg/gzgg/./202609/t20260909_27295869.htm,2026-09-09 16:41:32,,,,,采购结果,,,,,,,,,,
国家税务总局北京市税务局2026-2027年安保服务项目更正公告,变更公告,BJSW-YF260901,2026年09月09日 15:39,北京市,国家税务总局北京市税务局,北京市海淀区苏州街36号,刘老师，010-88376262,北京汇诚金桥国际招标咨询有限公司,北京市东城区朝内大街南竹杆胡同6号北京INN3号楼9层,赵一鸣、王秋凌 010-65699122、65173825、65244483,项目更正公告9.9.doc,"[{""attach_name"": ""项目更正公告9.9.doc"", ""attach_url"": ""https://download.ccgp.gov.cn/oss/download?uuid=D6664403F6EFC4E1E3D9EE0073BB1A""}]",https://www.ccgp.gov.cn/cggg/zygg/gzgg/./202609/t20260909_27295762.htm,2026-09-09 16:41:32,,,,,采购文件,,,,,,,,,,
中国地质科学院地质力学研究所超深孔地应力测量与监测系统研发配套组件采购项目更正公告,变更公告,2641STC43406,2026年09月09日 15:31,海淀区,中国地质科学院地质力学研究所,北京市海淀区民族大学南路11号,010-88815501,中钢招标有限责任公司,北京市海淀区海淀大街8号中钢国际广场16层,010-62688251,,,https://www.ccgp.gov.cn/cggg/zygg/gzgg/./202609/t20260909_27295576.htm,2026-09-09 16:41:32,,,,,采购公告,,,,,,,,,,
中华人民共和国东莞海事局东莞海事局购买服务项目（2026年10月至2027年9月）更正公告（第二次）,变更公告,,2026年09月09日 15:29,东莞市,中华人民共和国东莞海事局,东莞市沙田镇港口大道虎门港服务大楼五楼东莞海事局党群工作部,0769-82793127,广东计安招标采购有限公司,佛山市禅城区澜石(国际）金属交易中心第9座二楼25-27号,"张小姐  ,0757-82615983",,,https://www.ccgp.gov.cn/cggg/zygg/gzgg/./202609/t20260909_27295533.htm,2026-09-09 16:41:32,,,,,采购公告,,,,,,,,,,
中国疾病预防控制中心环境与健康相关产品安全所DNA甲基化芯片检测服务采购项目更正公告,变更公告,2026NIEH034,2026年09月09日 15:20,朝阳区,中国疾病预防控制中心环境与健康相关产品安全所,北京市朝阳区潘家园南里7号,王政凯  50930202,详见公告正文,详见公告正文,详见公告正文,,,https://www.ccgp.gov.cn/cggg/zygg/gzgg/./202609/t20260909_27295965.htm,2026-09-09 16:41:32,,,,,采购文件,,,,,,,,,,
暨南大学石牌校区科学馆一楼接待室项目更正公告,变更公告,0809-2640GZX24065,2026年09月09日 14:54,天河区,暨南大学,广州市天河区黄埔大道西601号,李老师，020-85223022,广东华伦招标有限公司,广州市越秀区广仁路1号广仁大厦7楼,麦工，020-83172166-843,暨南大学石牌校区科学馆一楼接待室项目询比文件（发布稿）.pdf,"[{""attach_name"": ""暨南大学石牌校区科学馆一楼接待室项目询比文件（发布稿）.pdf"", ""attach_url"": ""https://download.ccgp.gov.cn/oss/download?uuid=EF81540E57FBB348657BBD053836ED""}]",https://www.ccgp.gov.cn/cggg/zygg/gzgg/./202609/t20260909_27294999.htm,2026-09-09 16:41:32,,,,,采购文件,,,,,,,,,,
中山大学孙逸仙纪念医院采购监护仪项目延期公告,变更公告,CLF0126GZ06ZC59,2026年09月09日 14:37,广州市,中山大学孙逸仙纪念医院,广州市沿江西路107号,林老师 020-81338035,采联国际招标采购集团有限公司,广东省广州市越秀区环市东路472号粤海大厦7、23楼,020-87651688-171/705,,,https://www.ccgp.gov.cn/cggg/zygg/gzgg/./202609/t20260909_27294794.htm,2026-09-09 16:41:32,,,,,采购公告,,,,,,,,,,
天津大学医院西药和成药配送服务项目（第二次）更正公告,变更公告,TDQT202600057,2026年09月09日 14:29,天津市,天津大学,天津市南开区卫津路92号,孔老师、李老师022-27407559（招标办）,中招国际招标有限公司,中招国际招标有限公司（天津市河西区泰山路6号北门（光电生活区北门）17#楼二层A座）,王擎、陈琛、董辉、马静、傅秋玲、张虓宇、赵玉亭 022-28224220,,,https://www.ccgp.gov.cn/cggg/zygg/gzgg/./202609/t20260909_27294712.htm,2026-09-09 16:41:32,,,,,采购文件,,,,,,,,,,
中国科学院南海海洋研究所科学调查船保险服务采购项目更正公告,变更公告,OITC-G260601985,2026年09月09日 14:13,广州市,中国科学院南海海洋研究所,广州市海珠区新港西路164号,路船长 020-89023709,东方国际招标有限责任公司,北京市海淀区丹棱街1号互联网金融中心20层,迟兆洋、叶明、林杨婷、020-87001523、ytlin@oitc.com.cn、cjwang@oitc.com.cn,,,https://www.ccgp.gov.cn/cggg/zygg/gzgg/./202609/t20260909_27294608.htm,2026-09-09 16:41:32,,,,,采购公告,,,,,,,,,,
中国国际经济技术交流中心采购货物项目实施任务更正公告,变更公告,物资2026-007,2026年09月09日 13:52,北京市,中国国际经济技术交流中心,北京市东城区安定门东大街28号雍和大厦C座11层,时老师010-84000767,中钰招标有限公司,北京市丰台区东旭国际中心A座北楼17层,郭玉婷、王斌、张书玲、李倩、马俊影、刘晶晶电话：010-60624505-807 传真：010-60624505-840，  电子信箱：zhaobiao04@zyzbdl.com,,,https://www.ccgp.gov.cn/cggg/zygg/gzgg/./202609/t20260909_27294504.htm,2026-09-09 16:41:32,,,,,采购文件,,,,,,,,,,
zycgr22011903临床CRO服务采购招标项目更正公告,变更公告,2505004079,2026年09月09日 13:47,上海市,zycgr22011903,上海市合川路2380号,杨老师 021-33885359,上海国际招标有限公司,上海市延安西路358号美丽园大厦14楼,阮相儒、徐迪、何沛霖 021-32173699、32173620,,,https://www.ccgp.gov.cn/cggg/zygg/gzgg/./202609/t20260909_27294484.htm,2026-09-09 16:41:32,,,,,采购文件,,,,,,,,,,
zycgr220119032026年CMC工艺研发和生产委托服务第一批采购招标项目更正公告,变更公告,2505004067,2026年09月09日 13:46,上海市,zycgr22011903,上海市合川路2380号,韩老师 021-33885359,上海国际招标有限公司,上海市延安西路358号美丽园大厦14楼,阮相儒、徐迪、何沛霖 021-32173699、32173620,,,https://www.ccgp.gov.cn/cggg/zygg/gzgg/./202609/t20260909_27294480.htm,2026-09-09 16:41:33,,,,,采购文件,,,,,,,,,,
中国人民银行湛江市分行办公楼玻璃窗维修改造工程项目更正公告,变更公告,ZJMZ-CG-2026-030,2026年09月09日 12:58,湛江市,中国人民银行湛江市分行,/,李先生/13828279358,湛江明正工程管理有限公司,湛江市赤坎区湾南路26号A3栋201房,宋先生/0759-3362277,,,https://www.ccgp.gov.cn/cggg/zygg/gzgg/./202609/t20260909_27294354.htm,2026-09-09 16:41:33,,,,,采购公告,,,,,,,,,,
北京市通州区消防救援支队2026年度通州区消防救援网站运维服务比选公告更正公告,变更公告,ZYZX-FW-26133,2026年09月09日 12:47,北京市,通州区消防救援支队,北京市通州区潞源街道镜澄街与畅和西路交叉口,张老师  010-52821101,北京中域正信工程咨询有限公司,北京市昌平区碧水庄园A5-5,贾志伟 15718847463,,,https://www.ccgp.gov.cn/cggg/zygg/gzgg/./202609/t20260909_27294312.htm,2026-09-09 16:41:33,,,,,采购公告,,,,,,,,,,
温州联合产权交易中心有限公司关于瓯海大队站西消防站及娄桥消防站综合训练设施采购项目更正公告,变更公告,WZYGCG2026080219,2026年09月09日 12:05,瓯海区,温州市瓯海区消防救援大队,温州市瓯海区牛山南路119号,李先生 15088953224,温州联合产权交易中心有限公司,温州市海事路17号金可达商务楼3楼,沈先生0577-85502018,,,https://www.ccgp.gov.cn/cggg/zygg/gzgg/./202609/t20260909_27294099.htm,2026-09-09 16:41:33,,,,,采购文件,,,,,,,,,,
新疆税务2026年网络安全设备采购项目（第一包：网络设备采购）第2次采购更正公告,变更公告,,2026年09月09日 11:26,新疆维吾尔自治区,国家税务总局新疆维吾尔自治区税务局,乌鲁木齐市青年路397号,0991-2982309,详见公告正文,详见公告正文,详见公告正文,,,https://www.ccgp.gov.cn/cggg/zygg/gzgg/./202609/t20260909_27293734.htm,2026-09-09 16:41:33,,,,,,,,,,,,,,,
中国科学院计算机网络信息中心人机物融合信息基础设施创新与试验平台项目数据通信网络安全网络设备采购项目更正公告,变更公告,260111-THHD<5>-ZBDL-0111,2026年09月09日 11:20,市辖区,中国科学院计算机网络信息中心,北京市海淀区东升南路2号院,程老师 010-58812262,北京太和华典工程咨询有限公司,北京市海淀区西直门北大街甲43号金运大厦B座908室,程宇  关曲葳  王琦 13911818887（项目咨询）、13611041948（获取发票）、thhd0908@163.com（项目问询）,,,https://www.ccgp.gov.cn/cggg/zygg/gzgg/./202609/t20260909_27293633.htm,2026-09-09 16:41:33,,,,,采购公告,,,,,,,,,,
北京大学微米纳米加工技术全国重点实验室台阶仪采购项目（第二次）更正公告,变更公告,OITC-G260310427,2026年09月09日 10:24,北京市,北京大学,北京市海淀区颐和园路5号,吴老师；010-62758587,东方国际招标有限责任公司,北京市海淀区丹棱街1号互联网金融中心20层,王军、郭宇涵、李雯、余睿； 010-68290508；010-68290563；010-68290501,第六章 澄清后.pdf,"[{""attach_name"": ""第六章 澄清后.pdf"", ""attach_url"": ""https://download.ccgp.gov.cn/oss/download?uuid=E23FB64DA6E3CD4069F7A7EB9663F6""}]",https://www.ccgp.gov.cn/cggg/zygg/gzgg/./202609/t20260909_27293060.htm,2026-09-09 16:41:33,,,,,采购公告,,,,,,,,,,
关于吉林大学中日联谊医院病房改造建设及能力提升项目-7号楼改造工程施工监理第一中标候选人放弃中标的公告,变更公告,CCS20260714FJSZ01,2026年09月09日 09:31,长春市,吉林大学中日联谊医院,长春市仙台大街126号,米先生0431-84995171,五矿国际招标有限责任公司,吉林省长春市南关区亚泰大街5211号五环国际大厦1609室,杨青、孙钰坤0431-77771889,,,https://www.ccgp.gov.cn/cggg/zygg/gzgg/./202609/t20260909_27292629.htm,2026-09-09 16:41:33,,,,,采购结果,,,,,,,,,,
国家林业和草原局信息中心2026年国家林业和草原局网络安全监测设备租赁项目更正公告,变更公告,ZGGJ-BJ03-26071495,2026年09月09日 09:27,北京市,国家林业和草原局信息中心,北京市东城区和平里东街18号,010-84238223,中工国际招标有限公司,北京市朝阳区慧忠路5号远大中心C座2层203,刘展闻、张跃18811045595,,,https://www.ccgp.gov.cn/cggg/zygg/gzgg/./202609/t20260909_27292606.htm,2026-09-09 16:41:33,,,,,采购结果,,,,,,,,,,
中国疾病预防控制中心性病艾滋病预防控制中心2026年中国疾控中心性病艾滋病预防控制中心疾病预防控制专用设备购置项目更正公告,变更公告,0701-264106070119,2026年09月09日 09:13,北京市,中国疾病预防控制中心性病艾滋病预防控制中心,北京市昌平区昌百路155号,张老师 58900935,中技国际招标有限公司,北京市丰台区西营街1号院通用时代中心C座9层,姚玮、孙薇 010-81168492,,,https://www.ccgp.gov.cn/cggg/zygg/gzgg/./202609/t20260909_27292527.htm,2026-09-09 16:41:33,,,,,采购文件,,,,,,,,,,
广东省梅州市梅县区消防救援大队伙食配送服务采购项目更正公告(第二次）,变更公告,GDXZ-ZG-2026535,2026年09月08日 23:20,梅县,梅州市梅县区消防救援大队,广东省梅州市梅县区政法路5号,胡先生；0753-2561039,广东协作项目管理有限公司,梅州市梅县区新县城新兴路百福豪园63号,杨工；0753-2501516,"GDXZ-ZG-2026535招标文件发售登记表.doc,（定稿）广东省梅州市梅县区消防救援大队伙食配送服务采购项目招标文件.pdf,广东省梅州市梅县区消防救援大队伙食配送服务采购项目委托协议.pdf,广东省梅州市梅县区消防救援大队2026年食堂食材配送采购清单.xls,资格承诺函.docx","[{""attach_name"": ""GDXZ-ZG-2026535招标文件发售登记表.doc"", ""attach_url"": ""https://download.ccgp.gov.cn/oss/download?uuid=54C5F8CD39551C2BFCEEA45905E0EE""}, {""attach_name"": ""（定稿）广东省梅州市梅县区消防救援大队伙食配送服务采购项目招标文件.pdf"", ""attach_url"": ""https://download.ccgp.gov.cn/oss/download?uuid=002771E622EF03EA5D40CF0AE2EA50""}, {""attach_name"": ""广东省梅州市梅县区消防救援大队伙食配送服务采购项目委托协议.pdf"", ""attach_url"": ""https://download.ccgp.gov.cn/oss/download?uuid=EEC5028B64EC35602F5E7405F7AD4A""}, {""attach_name"": ""广东省梅州市梅县区消防救援大队2026年食堂食材配送采购清单.xls"", ""attach_url"": ""https://download.ccgp.gov.cn/oss/download?uuid=287C2A479609E4C4822D98EA197A15""}, {""attach_name"": ""资格承诺函.docx"", ""attach_url"": ""https://download.ccgp.gov.cn/oss/download?uuid=86333C8A01D415AD89BBA1F133D68A""}]",https://www.ccgp.gov.cn/cggg/zygg/gzgg/./202609/t20260908_27291831.htm,2026-09-09 16:41:33,,,,,采购公告,,,,,,,,,,
中国科学院赣江创新研究院超导线采购项目延期公告,变更公告,TC26070JB,2026年09月08日 22:12,赣州市,中国科学院赣江创新研究院,江西省赣州市科学院路1号,联系人：罗老师 电话：0797-4565919,中招国际招标有限公司,北京市海淀区学院南路62号中关村资本大厦911B室,罗子琦、徐子玲、王高云、郭文星、徐润斌 010-61954095、61954155  luoziqi@cntcitc.com.cn,,,https://www.ccgp.gov.cn/cggg/zygg/gzgg/./202609/t20260908_27291761.htm,2026-09-09 16:41:34,,,,,采购公告,,,,,,,,,,
ZYCGR22011901自动化高通量序列合成系统采购项目更正公告,变更公告,GZGK26C111A1043Z,2026年09月08日 22:06,广东省,zycgr22011901,广东省广州市海珠区广州国际生物岛星岛环北路9号,位老师020-89806606（6057）,广东国科招标有限公司,广州市先烈中路100号科学院大院9号楼东座2楼（中国广州分析测试中心对面）,罗小姐、苏先生，020-37674721、020-87687651,附件 (1).doc,"[{""attach_name"": ""附件 (1).doc"", ""attach_url"": ""https://download.ccgp.gov.cn/oss/download?uuid=CB2AC5D342C9E6E2DC27B9BD7355FB""}]",https://www.ccgp.gov.cn/cggg/zygg/gzgg/./202609/t20260908_27291753.htm,2026-09-09 16:41:34,,,,,采购文件,,,,,,,,,,
国家海洋局北海海洋技术保障中心2026年船舶运行保障物资采购项目变更及延期公告,变更公告,JY-DJSO-26022,2026年09月08日 21:54,青岛市,国家海洋局北海海洋技术保障中心,青岛市崂山区崂山路22号,李忠强 0532-58761296,青岛聚元招标有限公司,0532-85899955,付萌青、李欣、张积乐,2026年船舶运行保障物资采购项目变更及延期公告.pdf,"[{""attach_name"": ""2026年船舶运行保障物资采购项目变更及延期公告.pdf"", ""attach_url"": ""https://download.ccgp.gov.cn/oss/download?uuid=67FA1A42FD51B744A16974CF7F7BBE""}]",https://www.ccgp.gov.cn/cggg/zygg/gzgg/./202609/t20260908_27291733.htm,2026-09-09 16:41:34,,,,,采购文件,,,,,,,,,,
中山大学化学学院原位低温漫反射红外光谱仪采购项目更正公告,变更公告,中大招,2026年09月08日 21:14,广东省,中山大学,广州市新港西路135号,罗老师  020-84111301,广东志正招标有限公司,广东省广州市天河区龙怡路117号五楼,李小姐、罗小姐、叶小姐   020-85165610、020-87554018,中大招（货）[2026]188号_中山大学化学学院原位低温漫反射红外光谱仪采购项目（变更版招标文件）.pdf,"[{""attach_name"": ""中大招（货）[2026]188号_中山大学化学学院原位低温漫反射红外光谱仪采购项目（变更版招标文件）.pdf"", ""attach_url"": ""https://download.ccgp.gov.cn/oss/download?uuid=487471BE96F4C1E5A6F341F71118D3""}]",https://www.ccgp.gov.cn/cggg/zygg/gzgg/./202609/t20260908_27291652.htm,2026-09-09 16:41:34,,,,,采购文件,,,,,,,,,,
中山大学化学学院高辉度微焦斑转靶X射线单晶衍射仪采购项目更正公告,变更公告,中大招,2026年09月08日 20:52,广东省,中山大学,广州市新港西路135号,罗老师  020-84111301,广东志正招标有限公司,广东省广州市天河区龙怡路117号五楼,李小姐、罗小姐、叶小姐   020-85165610、020-87554018,中大招（货）[2026]187号_中山大学化学学院高辉度微焦斑转靶X射线单晶衍射仪采购项目（变更版招标文件）.pdf,"[{""attach_name"": ""中大招（货）[2026]187号_中山大学化学学院高辉度微焦斑转靶X射线单晶衍射仪采购项目（变更版招标文件）.pdf"", ""attach_url"": ""https://download.ccgp.gov.cn/oss/download?uuid=CAC348CC4C68E5A4E52DD1C9454F14""}]",https://www.ccgp.gov.cn/cggg/zygg/gzgg/./202609/t20260908_27291575.htm,2026-09-09 16:41:34,,,,,采购文件,,,,,,,,,,
山东大学青岛校区工程技术研究院D区（D1、D5）项目报告厅及会议室会议系统工程变更公告,变更公告,SDQDGD20260197-J008,2026年09月08日 19:59,青岛市,山东大学,青岛市即墨区滨海公路72号,王老师0532-58630095,海逸恒安项目管理有限公司,lingmingjia@sdhyha.com,凌明嘉、曹丽娜0532-85662599,,,https://www.ccgp.gov.cn/cggg/zygg/gzgg/./202609/t20260908_27291378.htm,2026-09-09 16:41:34,,,,,采购文件,,,,,,,,,,
中华人民共和国马关出入境边防检查站执勤一队训练场改造项目二次更正公告,变更公告,MGZ-2026-8-1,2026年09月08日 19:58,马关县,中华人民共和国马关出入境边防检查站,文山州马关县马白镇宁安路,王真0876-85392325,云南星盛爵项目管理有限公司,云南省文山壮族苗族自治州文山市卧龙街道中天名郡A区商铺10-06号,李洪文0876-3015393,"二次更正公告.pdf,2026.9.8发布稿中华人民共和国马关出入境边防检查站执勤一队训练场改造项目(2).pdf","[{""attach_name"": ""二次更正公告.pdf"", ""attach_url"": ""https://download.ccgp.gov.cn/oss/download?uuid=CB700FB0D7D65F073BCABB8BEF8A5B""}, {""attach_name"": ""2026.9.8发布稿中华人民共和国马关出入境边防检查站执勤一队训练场改造项目(2).pdf"", ""attach_url"": ""https://download.ccgp.gov.cn/oss/download?uuid=38BDB8053E13D24B2A1A7A50DFE4DB""}]",https://www.ccgp.gov.cn/cggg/zygg/gzgg/./202609/t20260908_27291371.htm,2026-09-09 16:41:34,,,,,采购文件,,,,,,,,,,
青岛海关技术中心试剂耗材采购项目（三）更正公告,变更公告,HYHAQD2026-0380,2026年09月08日 19:51,青岛市,青岛海关技术中心,青岛市城阳区新悦路83号,王铭 0532-58253626,海逸恒安项目管理有限公司,山东省青岛市崂山区香岭路1号北大资源博雅3号楼22层2203室,逄昊晟、曹丽娜 0532-85761207,,,https://www.ccgp.gov.cn/cggg/zygg/gzgg/./202609/t20260908_27291324.htm,2026-09-09 16:41:34,,,,,采购文件,,,,,,,,,,
长江航运公安局泸州分局宜宾派出所项目公开招标更正公告,变更公告,,2026年09月08日 18:47,叙州区,长江航运公安局泸州分局,四川省泸州市龙马潭区龙马大道三段103号,毛小毛  08303625152,四川鹏宸项目管理有限公司,四川省成都市高新区汇川街166号1栋10层10号,漆雪菲  19960445102,,,https://www.ccgp.gov.cn/cggg/zygg/gzgg/./202609/t20260908_27290846.htm,2026-09-09 16:41:34,,,,,采购公告,,,,,,,,,,
多模态非线性光学显微成像系统更正公告,变更公告,HCZB-2026-ZB0820,2026年09月08日 18:39,北京市,北京大学,北京市海淀区颐和园路5号,吴老师 62758587,华采招标集团有限公司,北京市丰台区广安路9号国投财富广场6号楼1601室,崔丽洁、赵娜、刘金秀、金珊 010-63509799-8038、8078,,,https://www.ccgp.gov.cn/cggg/zygg/gzgg/./202609/t20260908_27290763.htm,2026-09-09 16:41:34,,,,,采购结果,,,,,,,,,,
大兴校区基本伙餐厅与教工餐厅劳务人员服务项目更正公告,变更公告,BJJQ-2026-581　　　　　　3.2采购代理机构项目编号：BJJQ-2026-581,2026年09月08日 18:34,北京市,民政职业大学,北京市大兴区科苑东路1号,杨老师 010-80206954,北京汇诚金桥国际招标咨询有限公司,北京市东城区朝内大街南竹杆胡同6号北京INN3号楼9层,戴翔、贾洋 010-65173825,,,https://www.ccgp.gov.cn/cggg/zygg/gzgg/./202609/t20260908_27290719.htm,2026-09-09 16:41:34,,,,,采购结果,,,,,,,,,,
北京化工大学本科智慧慕课建设服务采购项目更正公告,变更公告,BUCTHGKZB20260025/202607135004,2026年09月08日 18:29,北京市,北京化工大学,北京市朝阳区北三环东路15号,曾老师010-64433870,北京市京发招标有限公司,北京市东城区崇文门外大街90号,马若莎、张超、李丁010-67169727,"澄清文件-01包.pdf,澄清文件-02包.pdf","[{""attach_name"": ""澄清文件-01包.pdf"", ""attach_url"": ""https://download.ccgp.gov.cn/oss/download?uuid=205B74B46F089019C04C86F0DAD025""}, {""attach_name"": ""澄清文件-02包.pdf"", ""attach_url"": ""https://download.ccgp.gov.cn/oss/download?uuid=42B1399BD3B9B857BC5F68CE70CECE""}]",https://www.ccgp.gov.cn/cggg/zygg/gzgg/./202609/t20260908_27290676.htm,2026-09-09 16:41:34,,,,,采购文件,,,,,,,,,,
